"Codgeo";"ZInter_fact70_40000"
"28281";"Reg_I1_6"
"28282";"Reg_I1_6"
"28283";"Reg_I1_26"
"28284";"Reg_I1_26"
"28285";"Reg_I1_1"
"28286";"Reg_I1_6"
"28287";"Reg_I1_26"
"28289";"Reg_I1_42"
"28290";"Reg_I1_6"
"28291";"Reg_I1_43"
"28292";"Reg_I1_34"
"28293";"Reg_I1_22"
"28294";"Reg_I1_43"
"28295";"Reg_I1_26"
"28296";"Reg_I1_26"
"28298";"Reg_I1_42"
"28299";"Reg_I1_34"
"28300";"Reg_I1_26"
"28301";"Reg_I1_42"
"28302";"Reg_I1_6"
"28303";"Reg_I1_26"
"28304";"Reg_I1_43"
"28305";"Reg_I1_26"
"28306";"Reg_I1_26"
"28308";"Reg_I1_42"
"28309";"Reg_I1_1"
"28310";"Reg_I1_42"
"28311";"Reg_I1_26"
"28312";"Reg_I1_42"
"28313";"Reg_I1_43"
"28314";"Reg_I1_42"
"28315";"Reg_I1_42"
"28316";"Reg_I1_42"
"28317";"Reg_I1_43"
"28318";"Reg_I1_50"
"28319";"Reg_I1_43"
"28321";"Reg_I1_34"
"28322";"Reg_I1_42"
"28323";"Reg_I1_3"
"28324";"Reg_I1_42"
"28325";"Reg_I1_42"
"28326";"Reg_I1_6"
"28327";"Reg_I1_50"
"28329";"Reg_I1_26"
"28330";"Reg_I1_26"
"28331";"Reg_I1_6"
"28332";"Reg_I1_34"
"28333";"Reg_I1_6"
"28334";"Reg_I1_50"
"28335";"Reg_I1_6"
"28336";"Reg_I1_6"
"28337";"Reg_I1_1"
"28339";"Reg_I1_6"
"28340";"Reg_I1_50"
"28341";"Reg_I1_3"
"28342";"Reg_I1_6"
"28343";"Reg_I1_34"
"28344";"Reg_I1_43"
"28346";"Reg_I1_42"
"28347";"Reg_I1_34"
"28348";"Reg_I1_3"
"28349";"Reg_I1_35"
"28350";"Reg_I1_42"
"28351";"Reg_I1_42"
"28352";"Reg_I1_35"
"28353";"Reg_I1_26"
"28354";"Reg_I1_6"
"28355";"Reg_I1_34"
"28356";"Reg_I1_50"
"28357";"Reg_I1_1"
"28358";"Reg_I1_1"
"28359";"Reg_I1_3"
"28360";"Reg_I1_3"
"28362";"Reg_I1_6"
"28363";"Reg_I1_43"
"28364";"Reg_I1_26"
"28365";"Reg_I1_6"
"28366";"Reg_I1_43"
"28367";"Reg_I1_26"
"28368";"Reg_I1_42"
"28369";"Reg_I1_3"
"28370";"Reg_I1_6"
"28371";"Reg_I1_34"
"28372";"Reg_I1_35"
"28373";"Reg_I1_6"
"28374";"Reg_I1_42"
"28375";"Reg_I1_34"
"28376";"Reg_I1_50"
"28377";"Reg_I1_34"
"28378";"Reg_I1_6"
"28379";"Reg_I1_1"
"28380";"Reg_I1_1"
"28382";"Reg_I1_26"
"28383";"Reg_I1_1"
"28385";"Reg_I1_6"
"28386";"Reg_I1_42"
"28387";"Reg_I1_50"
"28388";"Reg_I1_1"
"28389";"Reg_I1_26"
"28390";"Reg_I1_26"
"28391";"Reg_I1_72"
"28392";"Reg_I1_43"
"28393";"Reg_I1_42"
"28394";"Reg_I1_3"
"28395";"Reg_I1_6"
"28396";"Reg_I1_50"
"28397";"Reg_I1_1"
"28398";"Reg_I1_50"
"28400";"Reg_I1_26"
"28401";"Reg_I1_6"
"28403";"Reg_I1_1"
"28404";"Reg_I1_3"
"28405";"Reg_I1_34"
"28406";"Reg_I1_26"
"28407";"Reg_I1_50"
"28408";"Reg_I1_43"
"28409";"Reg_I1_6"
"28410";"Reg_I1_26"
"28411";"Reg_I1_26"
"28412";"Reg_I1_26"
"28414";"Reg_I1_6"
"28415";"Reg_I1_3"
"28417";"Reg_I1_35"
"28418";"Reg_I1_26"
"28419";"Reg_I1_26"
"28421";"Reg_I1_43"
"28422";"Reg_I1_26"
"28423";"Reg_I1_35"
"28424";"Reg_I1_50"
"28425";"Reg_I1_1"
"28426";"Reg_I1_43"
"29001";"Reg_53_7"
"29002";"Reg_53_11"
"29003";"Reg_53_7"
"29004";"Reg_53_7"
"29005";"Reg_53_7"
"29006";"Reg_53_18"
"29007";"Reg_53_1"
"29008";"Reg_53_7"
"29010";"Reg_53_5"
"29011";"Reg_53_19"
"29012";"Reg_53_1"
"29013";"Reg_53_11"
"29014";"Reg_53_1"
"29015";"Reg_53_19"
"29016";"Reg_53_11"
"29017";"Reg_53_19"
"29018";"Reg_53_11"
"29019";"Reg_53_19"
"29020";"Reg_53_7"
"29021";"Reg_53_17"
"29022";"Reg_53_7"
"29023";"Reg_53_1"
"29024";"Reg_53_11"
"29025";"Reg_53_7"
"29026";"Reg_53_1"
"29027";"Reg_53_11"
"29028";"Reg_53_7"
"29029";"Reg_53_11"
"29030";"Reg_53_1"
"29031";"Reg_53_7"
"29032";"Reg_53_18"
"29033";"Reg_53_11"
"29034";"Reg_53_1"
"29035";"Reg_53_19"
"29036";"Reg_53_11"
"29037";"Reg_53_7"
"29038";"Reg_53_1"
"29039";"Reg_53_18"
"29040";"Reg_53_19"
"29041";"Reg_53_7"
"29042";"Reg_53_7"
"29043";"Reg_53_1"
"29044";"Reg_53_1"
"29045";"Reg_53_1"
"29046";"Reg_53_7"
"29047";"Reg_53_5"
"29048";"Reg_53_7"
"29049";"Reg_53_7"
"29051";"Reg_53_18"
"29053";"Reg_53_1"
"29054";"Reg_53_1"
"29055";"Reg_53_17"
"29056";"Reg_53_5"
"29057";"Reg_53_18"
"29058";"Reg_53_18"
"29059";"Reg_53_1"
"29060";"Reg_53_18"
"29061";"Reg_53_19"
"29062";"Reg_53_11"
"29063";"Reg_53_7"
"29064";"Reg_53_1"
"29065";"Reg_53_7"
"29066";"Reg_53_7"
"29067";"Reg_53_1"
"29068";"Reg_53_1"
"29069";"Reg_53_19"
"29070";"Reg_53_7"
"29071";"Reg_53_11"
"29072";"Reg_53_7"
"29073";"Reg_53_1"
"29074";"Reg_53_1"
"29075";"Reg_53_19"
"29076";"Reg_53_19"
"29077";"Reg_53_17"
"29078";"Reg_53_1"
"29079";"Reg_53_1"
"29080";"Reg_53_1"
"29081";"Reg_53_11"
"29085";"Reg_53_7"
"29086";"Reg_53_1"
"29087";"Reg_53_7"
"29089";"Reg_53_11"
"29090";"Reg_53_7"
"29091";"Reg_53_17"
"29093";"Reg_53_17"
"29094";"Reg_53_1"
"29095";"Reg_53_5"
"29097";"Reg_53_1"
"29098";"Reg_53_19"
"29099";"Reg_53_17"
"29100";"Reg_53_17"
"29101";"Reg_53_17"
"29102";"Reg_53_11"
"29103";"Reg_53_5"
"29104";"Reg_53_7"
"29105";"Reg_53_1"
"29106";"Reg_53_7"
"29107";"Reg_53_7"
"29108";"Reg_53_7"
"29109";"Reg_53_17"
"29110";"Reg_53_7"
"29111";"Reg_53_1"
"29112";"Reg_53_17"
"29113";"Reg_53_1"
"29114";"Reg_53_1"
"29115";"Reg_53_11"
"29116";"Reg_53_5"
"29117";"Reg_53_17"
"29119";"Reg_53_19"
"29120";"Reg_53_7"
"29122";"Reg_53_11"
"29123";"Reg_53_11"
"29124";"Reg_53_1"
"29125";"Reg_53_11"
"29126";"Reg_53_17"
"29128";"Reg_53_5"
"29129";"Reg_53_1"
"29130";"Reg_53_19"
"29131";"Reg_53_1"
"29132";"Reg_53_1"
"29133";"Reg_53_1"
"29134";"Reg_53_7"
"29135";"Reg_53_7"
"29136";"Reg_53_11"
"29137";"Reg_53_1"
"29139";"Reg_53_1"
"29140";"Reg_53_1"
"29141";"Reg_53_11"
"29142";"Reg_53_11"
"29143";"Reg_53_7"
"29144";"Reg_53_5"
"29145";"Reg_53_7"
"29146";"Reg_53_7"
"29147";"Reg_53_7"
"29148";"Reg_53_1"
"29149";"Reg_53_19"
"29150";"Reg_53_7"
"29151";"Reg_53_1"
"29152";"Reg_53_11"
"29153";"Reg_53_7"
"29156";"Reg_53_1"
"29158";"Reg_53_7"
"29159";"Reg_53_7"
"29160";"Reg_53_19"
"29161";"Reg_53_18"
"29162";"Reg_53_11"
"29163";"Reg_53_1"
"29165";"Reg_53_7"
"29166";"Reg_53_7"
"29167";"Reg_53_7"
"29168";"Reg_53_7"
"29169";"Reg_53_7"
"29170";"Reg_53_7"
"29171";"Reg_53_7"
"29172";"Reg_53_7"
"29173";"Reg_53_7"
"29174";"Reg_53_7"
"29175";"Reg_53_11"
"29176";"Reg_53_7"
"29177";"Reg_53_19"
"29178";"Reg_53_17"
"29179";"Reg_53_5"
"29180";"Reg_53_5"
"29181";"Reg_53_5"
"29182";"Reg_53_1"
"29183";"Reg_53_1"
"29184";"Reg_53_1"
"29185";"Reg_53_1"
"29186";"Reg_53_1"
"29187";"Reg_53_1"
"29188";"Reg_53_1"
"29189";"Reg_53_1"
"29190";"Reg_53_19"
"29191";"Reg_53_1"
"29192";"Reg_53_1"
"29193";"Reg_53_5"
"29195";"Reg_53_17"
"29196";"Reg_53_17"
"29197";"Reg_53_7"
"29198";"Reg_53_1"
"29199";"Reg_53_1"
"29201";"Reg_53_19"
"29202";"Reg_53_1"
"29203";"Reg_53_17"
"29204";"Reg_53_5"
"29205";"Reg_53_1"
"29206";"Reg_53_1"
"29207";"Reg_53_1"
"29208";"Reg_53_17"
"29209";"Reg_53_17"
"29210";"Reg_53_5"
"29211";"Reg_53_11"
"29212";"Reg_53_19"
"29213";"Reg_53_1"
"29214";"Reg_53_7"
"29215";"Reg_53_7"
"29216";"Reg_53_7"
"29217";"Reg_53_7"
"29218";"Reg_53_7"
"29219";"Reg_53_1"
"29220";"Reg_53_7"
"29221";"Reg_53_17"
"29222";"Reg_53_1"
"29224";"Reg_53_7"
"29225";"Reg_53_7"
"29226";"Reg_53_7"
"29227";"Reg_53_1"
"29228";"Reg_53_7"
"29229";"Reg_53_7"
"29230";"Reg_53_11"
"29232";"Reg_53_7"
"29233";"Reg_53_7"
"29234";"Reg_53_8"
"29235";"Reg_53_19"
"29236";"Reg_53_7"
"29237";"Reg_53_5"
"29238";"Reg_53_7"
"29239";"Reg_53_1"
"29240";"Reg_53_1"
"29241";"Reg_53_7"
"29243";"Reg_53_7"
"29244";"Reg_53_5"
"29245";"Reg_53_5"
"29246";"Reg_53_1"
"29247";"Reg_53_18"
"29248";"Reg_53_1"
"29249";"Reg_53_11"
"29250";"Reg_53_11"
"29251";"Reg_53_1"
"29252";"Reg_53_7"
"29254";"Reg_53_1"
"29255";"Reg_53_5"
"29256";"Reg_53_7"
"29257";"Reg_53_17"
"29259";"Reg_53_1"
"29260";"Reg_53_19"
"29261";"Reg_53_11"
"29262";"Reg_53_1"
"29263";"Reg_53_1"
"29264";"Reg_53_5"
"29265";"Reg_53_1"
"29266";"Reg_53_1"
"29267";"Reg_53_11"
"29268";"Reg_53_5"
"29269";"Reg_53_11"
"29270";"Reg_53_1"
"29271";"Reg_53_1"
"29272";"Reg_53_18"
"29273";"Reg_53_1"
"29274";"Reg_53_11"
"29275";"Reg_53_1"
"29276";"Reg_53_1"
"29277";"Reg_53_1"
"29278";"Reg_53_11"
"29279";"Reg_53_1"
"29280";"Reg_53_7"
"29281";"Reg_53_7"
"29282";"Reg_53_19"
"29284";"Reg_53_7"
"29285";"Reg_53_1"
"29286";"Reg_53_5"
"29287";"Reg_53_1"
"29288";"Reg_53_5"
"29289";"Reg_53_7"
"29290";"Reg_53_17"
"29291";"Reg_53_7"
"29292";"Reg_53_7"
"29293";"Reg_53_7"
"29294";"Reg_53_5"
"29295";"Reg_53_5"
"29296";"Reg_53_7"
"29297";"Reg_53_7"
"29298";"Reg_53_7"
"29299";"Reg_53_19"
"29300";"Reg_53_7"
"29301";"Reg_53_1"
"29302";"Reg_53_1"
"2A001";"Reg_94_2"
"2A004";"Reg_94_2"
"2A006";"Reg_94_2"
"2A008";"Reg_94_4"
"2A011";"Reg_94_4"
"2A014";"Reg_94_1"
"2A017";"Reg_94_2"
"2A018";"Reg_94_4"
"2A019";"Reg_94_1"
"2A021";"Reg_94_4"
"2A022";"Reg_94_1"
"2A024";"Reg_94_4"
"2A026";"Reg_94_1"
"2A027";"Reg_94_1"
"2A028";"Reg_94_1"
"2A031";"Reg_94_1"
"2A032";"Reg_94_2"
"2A035";"Reg_94_4"
"2A038";"Reg_94_4"
"2A040";"Reg_94_1"
"2A041";"Reg_94_4"
"2A048";"Reg_94_2"
"2A056";"Reg_94_1"
"2A060";"Reg_94_1"
"2A061";"Reg_94_4"
"2A062";"Reg_94_1"
"2A064";"Reg_94_4"
"2A065";"Reg_94_1"
"2A066";"Reg_94_4"
"2A070";"Reg_94_1"
"2A071";"Reg_94_4"
"2A085";"Reg_94_2"
"2A089";"Reg_94_1"
"2A090";"Reg_94_1"
"2A091";"Reg_94_4"
"2A092";"Reg_94_4"
"2A094";"Reg_94_1"
"2A098";"Reg_94_4"
"2A099";"Reg_94_1"
"2A100";"Reg_94_1"
"2A103";"Reg_94_2"
"2A104";"Reg_94_2"
"2A108";"Reg_94_1"
"2A114";"Reg_94_4"
"2A115";"Reg_94_4"
"2A117";"Reg_94_1"
"2A118";"Reg_94_4"
"2A119";"Reg_94_1"
"2A127";"Reg_94_4"
"2A128";"Reg_94_4"
"2A129";"Reg_94_4"
"2A130";"Reg_94_4"
"2A131";"Reg_94_1"
"2A132";"Reg_94_4"
"2A133";"Reg_94_1"
"2A139";"Reg_94_4"
"2A141";"Reg_94_1"
"2A142";"Reg_94_4"
"2A144";"Reg_94_1"
"2A146";"Reg_94_4"
"2A154";"Reg_94_1"
"2A158";"Reg_94_4"
"2A160";"Reg_94_1"
"2A163";"Reg_94_4"
"2A174";"Reg_94_1"
"2A181";"Reg_94_2"
"2A186";"Reg_94_1"
"2A189";"Reg_94_4"
"2A191";"Reg_94_4"
"2A196";"Reg_94_1"
"2A197";"Reg_94_1"
"2A198";"Reg_94_1"
"2A200";"Reg_94_1"
"2A203";"Reg_94_1"
"2A204";"Reg_94_1"
"2A209";"Reg_94_2"
"2A211";"Reg_94_4"
"2A212";"Reg_94_1"
"2A215";"Reg_94_4"
"2A228";"Reg_94_4"
"2A232";"Reg_94_4"
"2A240";"Reg_94_1"
"2A247";"Reg_94_4"
"2A249";"Reg_94_4"
"2A253";"Reg_94_1"
"2A254";"Reg_94_4"
"2A258";"Reg_94_1"
"2A259";"Reg_94_1"
"2A262";"Reg_94_1"
"2A266";"Reg_94_1"
"2A268";"Reg_94_1"
"2A269";"Reg_94_4"
"2A270";"Reg_94_1"
"2A271";"Reg_94_2"
"2A272";"Reg_94_4"
"2A276";"Reg_94_4"
"2A278";"Reg_94_4"
"2A279";"Reg_94_1"
"2A282";"Reg_94_1"
"2A284";"Reg_94_4"
"2A285";"Reg_94_4"
"2A288";"Reg_94_4"
"2A295";"Reg_94_2"
"2A300";"Reg_94_4"
"2A308";"Reg_94_4"
"2A310";"Reg_94_4"
"2A312";"Reg_94_1"
"2A322";"Reg_94_1"
"2A323";"Reg_94_2"
"2A324";"Reg_94_1"
"2A326";"Reg_94_1"
"2A330";"Reg_94_1"
"2A331";"Reg_94_4"
"2A336";"Reg_94_2"
"2A345";"Reg_94_1"
"2A348";"Reg_94_1"
"2A349";"Reg_94_4"
"2A351";"Reg_94_2"
"2A357";"Reg_94_4"
"2A358";"Reg_94_1"
"2A359";"Reg_94_1"
"2A360";"Reg_94_1"
"2A362";"Reg_94_4"
"2A363";"Reg_94_4"
"2B002";"Reg_94_1"
"2B003";"Reg_94_1"
"2B005";"Reg_94_1"
"2B007";"Reg_94_1"
"2B009";"Reg_94_1"
"2B010";"Reg_94_1"
"2B012";"Reg_94_1"
"2B013";"Reg_94_1"
"2B015";"Reg_94_1"
"2B016";"Reg_94_1"
"2B020";"Reg_94_1"
"2B023";"Reg_94_1"
"2B025";"Reg_94_1"
"2B029";"Reg_94_3"
"2B030";"Reg_94_3"
"2B033";"Reg_94_5"
"2B034";"Reg_94_1"
"2B036";"Reg_94_1"
"2B037";"Reg_94_3"
"2B039";"Reg_94_1"
"2B042";"Reg_94_3"
"2B043";"Reg_94_3"
"2B045";"Reg_94_1"
"2B046";"Reg_94_3"
"2B047";"Reg_94_1"
"2B049";"Reg_94_1"
"2B050";"Reg_94_1"
"2B051";"Reg_94_1"
"2B052";"Reg_94_1"
"2B053";"Reg_94_1"
"2B054";"Reg_94_1"
"2B055";"Reg_94_1"
"2B057";"Reg_94_1"
"2B058";"Reg_94_3"
"2B059";"Reg_94_1"
"2B063";"Reg_94_1"
"2B067";"Reg_94_1"
"2B068";"Reg_94_1"
"2B069";"Reg_94_1"
"2B072";"Reg_94_1"
"2B073";"Reg_94_1"
"2B074";"Reg_94_1"
"2B075";"Reg_94_1"
"2B077";"Reg_94_1"
"2B078";"Reg_94_1"
"2B079";"Reg_94_1"
"2B080";"Reg_94_1"
"2B081";"Reg_94_1"
"2B082";"Reg_94_1"
"2B083";"Reg_94_1"
"2B084";"Reg_94_1"
"2B086";"Reg_94_3"
"2B087";"Reg_94_1"
"2B088";"Reg_94_1"
"2B093";"Reg_94_1"
"2B095";"Reg_94_1"
"2B096";"Reg_94_1"
"2B097";"Reg_94_1"
"2B101";"Reg_94_1"
"2B102";"Reg_94_1"
"2B105";"Reg_94_1"
"2B106";"Reg_94_1"
"2B107";"Reg_94_3"
"2B109";"Reg_94_3"
"2B110";"Reg_94_1"
"2B111";"Reg_94_1"
"2B112";"Reg_94_1"
"2B113";"Reg_94_1"
"2B116";"Reg_94_1"
"2B120";"Reg_94_3"
"2B121";"Reg_94_1"
"2B122";"Reg_94_1"
"2B123";"Reg_94_1"
"2B124";"Reg_94_1"
"2B125";"Reg_94_1"
"2B126";"Reg_94_1"
"2B134";"Reg_94_1"
"2B135";"Reg_94_1"
"2B136";"Reg_94_1"
"2B137";"Reg_94_1"
"2B138";"Reg_94_1"
"2B140";"Reg_94_1"
"2B143";"Reg_94_1"
"2B145";"Reg_94_1"
"2B147";"Reg_94_1"
"2B148";"Reg_94_3"
"2B149";"Reg_94_1"
"2B150";"Reg_94_1"
"2B152";"Reg_94_3"
"2B153";"Reg_94_1"
"2B155";"Reg_94_1"
"2B156";"Reg_94_1"
"2B157";"Reg_94_1"
"2B159";"Reg_94_3"
"2B161";"Reg_94_1"
"2B162";"Reg_94_1"
"2B164";"Reg_94_1"
"2B165";"Reg_94_1"
"2B166";"Reg_94_1"
"2B167";"Reg_94_1"
"2B168";"Reg_94_1"
"2B169";"Reg_94_1"
"2B170";"Reg_94_3"
"2B171";"Reg_94_1"
"2B172";"Reg_94_3"
"2B173";"Reg_94_1"
"2B175";"Reg_94_1"
"2B176";"Reg_94_1"
"2B177";"Reg_94_1"
"2B178";"Reg_94_3"
"2B179";"Reg_94_1"
"2B180";"Reg_94_1"
"2B182";"Reg_94_1"
"2B183";"Reg_94_3"
"2B184";"Reg_94_3"
"2B185";"Reg_94_3"
"2B187";"Reg_94_3"
"2B188";"Reg_94_3"
"2B190";"Reg_94_1"
"2B192";"Reg_94_1"
"2B193";"Reg_94_1"
"2B194";"Reg_94_1"
"2B195";"Reg_94_1"
"2B199";"Reg_94_1"
"2B201";"Reg_94_1"
"2B202";"Reg_94_1"
"2B205";"Reg_94_3"
"2B206";"Reg_94_1"
"2B207";"Reg_94_1"
"2B208";"Reg_94_1"
"2B210";"Reg_94_1"
"2B213";"Reg_94_1"
"2B214";"Reg_94_1"
"2B216";"Reg_94_1"
"2B217";"Reg_94_1"
"2B218";"Reg_94_1"
"2B219";"Reg_94_1"
"2B220";"Reg_94_1"
"2B221";"Reg_94_1"
"2B222";"Reg_94_1"
"2B223";"Reg_94_1"
"2B224";"Reg_94_3"
"2B225";"Reg_94_1"
"2B226";"Reg_94_1"
"2B227";"Reg_94_1"
"2B229";"Reg_94_1"
"2B230";"Reg_94_3"
"2B231";"Reg_94_1"
"2B233";"Reg_94_3"
"2B234";"Reg_94_1"
"2B235";"Reg_94_1"
"2B236";"Reg_94_1"
"2B238";"Reg_94_1"
"2B239";"Reg_94_3"
"2B241";"Reg_94_1"
"2B242";"Reg_94_1"
"2B243";"Reg_94_1"
"2B244";"Reg_94_1"
"2B245";"Reg_94_1"
"2B246";"Reg_94_1"
"2B248";"Reg_94_1"
"2B250";"Reg_94_1"
"2B251";"Reg_94_1"
"2B252";"Reg_94_1"
"2B255";"Reg_94_1"
"2B256";"Reg_94_1"
"2B257";"Reg_94_3"
"2B260";"Reg_94_1"
"2B261";"Reg_94_3"
"2B263";"Reg_94_1"
"2B264";"Reg_94_1"
"2B265";"Reg_94_3"
"2B267";"Reg_94_1"
"2B273";"Reg_94_1"
"2B274";"Reg_94_3"
"2B275";"Reg_94_1"
"2B277";"Reg_94_1"
"2B280";"Reg_94_1"
"2B281";"Reg_94_3"
"2B283";"Reg_94_4"
"2B286";"Reg_94_1"
"2B287";"Reg_94_3"
"2B289";"Reg_94_1"
"2B290";"Reg_94_1"
"2B291";"Reg_94_1"
"2B292";"Reg_94_1"
"2B293";"Reg_94_1"
"2B296";"Reg_94_1"
"2B297";"Reg_94_1"
"2B298";"Reg_94_3"
"2B299";"Reg_94_1"
"2B301";"Reg_94_3"
"2B302";"Reg_94_1"
"2B303";"Reg_94_1"
"2B304";"Reg_94_1"
"2B305";"Reg_94_3"
"2B306";"Reg_94_1"
"2B307";"Reg_94_1"
"2B309";"Reg_94_3"
"2B311";"Reg_94_1"
"2B313";"Reg_94_1"
"2B314";"Reg_94_3"
"2B315";"Reg_94_1"
"2B316";"Reg_94_1"
"2B317";"Reg_94_1"
"2B318";"Reg_94_1"
"2B319";"Reg_94_1"
"2B320";"Reg_94_1"
"2B321";"Reg_94_1"
"2B327";"Reg_94_3"
"2B328";"Reg_94_1"
"2B329";"Reg_94_1"
"2B332";"Reg_94_1"
"2B333";"Reg_94_3"
"2B334";"Reg_94_1"
"2B335";"Reg_94_1"
"2B337";"Reg_94_1"
"2B338";"Reg_94_1"
"2B339";"Reg_94_1"
"2B340";"Reg_94_1"
"2B341";"Reg_94_1"
"2B342";"Reg_94_4"
"2B343";"Reg_94_1"
"2B344";"Reg_94_1"
"2B346";"Reg_94_1"
"2B347";"Reg_94_1"
"2B350";"Reg_94_1"
"2B352";"Reg_94_1"
"2B353";"Reg_94_3"
"2B354";"Reg_94_1"
"2B355";"Reg_94_3"
"2B356";"Reg_94_1"
"2B361";"Reg_94_1"
"2B364";"Reg_94_1"
"2B365";"Reg_94_4"
"2B366";"Reg_94_4"
"30001";"Reg_I3_38"
"30002";"Reg_76_19"
"30003";"Reg_I3_15"
"30004";"Reg_I3_31"
"30005";"Reg_I3_39"
"30006";"Reg_I3_31"
"30007";"Reg_76_32"
"30008";"Reg_I3_38"
"30009";"Reg_76_17"
"30010";"Reg_76_19"
"30011";"Reg_I3_52"
"30012";"Reg_I3_53"
"30013";"Reg_I3_7"
"30014";"Reg_76_19"
"30015";"Reg_I3_4"
"30016";"Reg_76_17"
"30017";"Reg_76_17"
"30018";"Reg_76_19"
"30019";"Reg_I3_31"
"30020";"Reg_I3_27"
"30021";"Reg_76_19"
"30022";"Reg_I3_4"
"30023";"Reg_76_19"
"30024";"Reg_76_17"
"30025";"Reg_76_17"
"30026";"Reg_76_17"
"30027";"Reg_76_19"
"30028";"Reg_I3_42"
"30029";"Reg_I3_38"
"30030";"Reg_I3_38"
"30031";"Reg_I3_7"
"30032";"Reg_I3_30"
"30033";"Reg_I3_27"
"30034";"Reg_I3_26"
"30035";"Reg_I3_39"
"30036";"Reg_I3_27"
"30037";"Reg_I3_4"
"30038";"Reg_76_17"
"30039";"Reg_I3_7"
"30040";"Reg_76_17"
"30041";"Reg_76_19"
"30042";"Reg_76_19"
"30043";"Reg_I3_27"
"30044";"Reg_I3_3"
"30045";"Reg_I3_38"
"30046";"Reg_76_19"
"30047";"Reg_I3_26"
"30048";"Reg_I3_39"
"30049";"Reg_76_19"
"30050";"Reg_76_19"
"30051";"Reg_I3_4"
"30052";"Reg_76_17"
"30053";"Reg_76_19"
"30054";"Reg_76_19"
"30055";"Reg_I3_38"
"30056";"Reg_I3_7"
"30057";"Reg_I3_26"
"30058";"Reg_I3_4"
"30059";"Reg_I3_31"
"30060";"Reg_I3_26"
"30061";"Reg_76_19"
"30062";"Reg_I3_27"
"30064";"Reg_76_17"
"30065";"Reg_76_19"
"30066";"Reg_76_19"
"30067";"Reg_I3_7"
"30068";"Reg_76_19"
"30069";"Reg_76_19"
"30070";"Reg_I3_39"
"30071";"Reg_76_19"
"30072";"Reg_76_19"
"30073";"Reg_I3_7"
"30074";"Reg_76_17"
"30075";"Reg_I3_27"
"30076";"Reg_I3_7"
"30077";"Reg_76_32"
"30079";"Reg_I3_4"
"30080";"Reg_I3_4"
"30081";"Reg_I3_42"
"30082";"Reg_I3_27"
"30083";"Reg_I3_31"
"30084";"Reg_I3_42"
"30085";"Reg_I3_7"
"30086";"Reg_76_19"
"30087";"Reg_I3_4"
"30088";"Reg_76_19"
"30089";"Reg_I3_7"
"30090";"Reg_I3_4"
"30091";"Reg_76_19"
"30092";"Reg_I3_42"
"30093";"Reg_76_19"
"30094";"Reg_76_19"
"30095";"Reg_76_19"
"30096";"Reg_I3_39"
"30097";"Reg_I3_38"
"30098";"Reg_76_19"
"30099";"Reg_I3_4"
"30100";"Reg_76_19"
"30101";"Reg_76_19"
"30102";"Reg_76_19"
"30103";"Reg_I3_7"
"30104";"Reg_76_19"
"30105";"Reg_76_17"
"30106";"Reg_76_19"
"30107";"Reg_I3_7"
"30108";"Reg_I3_4"
"30109";"Reg_I3_38"
"30110";"Reg_I3_7"
"30111";"Reg_I3_38"
"30112";"Reg_76_19"
"30113";"Reg_I3_39"
"30114";"Reg_76_19"
"30115";"Reg_I3_7"
"30116";"Reg_I3_7"
"30117";"Reg_I3_26"
"30119";"Reg_76_19"
"30120";"Reg_I3_38"
"30121";"Reg_76_19"
"30122";"Reg_76_19"
"30123";"Reg_I3_31"
"30124";"Reg_I3_39"
"30125";"Reg_I3_26"
"30126";"Reg_76_19"
"30127";"Reg_I3_52"
"30128";"Reg_I3_27"
"30129";"Reg_76_19"
"30130";"Reg_I3_4"
"30131";"Reg_I3_39"
"30132";"Reg_76_32"
"30133";"Reg_I3_15"
"30134";"Reg_I3_39"
"30135";"Reg_I3_30"
"30136";"Reg_76_19"
"30137";"Reg_I3_4"
"30138";"Reg_I3_27"
"30139";"Reg_76_17"
"30140";"Reg_76_19"
"30141";"Reg_I3_42"
"30142";"Reg_I3_38"
"30143";"Reg_I3_39"
"30144";"Reg_76_19"
"30145";"Reg_I3_7"
"30146";"Reg_76_19"
"30147";"Reg_76_19"
"30148";"Reg_76_19"
"30149";"Reg_I3_52"
"30150";"Reg_76_19"
"30151";"Reg_I3_39"
"30152";"Reg_I3_38"
"30153";"Reg_I3_4"
"30154";"Reg_I3_4"
"30155";"Reg_I3_26"
"30156";"Reg_I3_26"
"30157";"Reg_76_17"
"30158";"Reg_76_19"
"30159";"Reg_I3_38"
"30160";"Reg_76_19"
"30161";"Reg_76_19"
"30162";"Reg_76_19"
"30163";"Reg_76_19"
"30164";"Reg_I3_38"
"30165";"Reg_I3_38"
"30166";"Reg_I3_7"
"30167";"Reg_I3_38"
"30168";"Reg_I3_4"
"30169";"Reg_I3_27"
"30170";"Reg_76_17"
"30171";"Reg_I3_4"
"30172";"Reg_76_19"
"30173";"Reg_I3_38"
"30174";"Reg_I3_7"
"30175";"Reg_I3_39"
"30176";"Reg_76_17"
"30177";"Reg_76_19"
"30178";"Reg_I3_42"
"30179";"Reg_I3_7"
"30180";"Reg_76_19"
"30181";"Reg_76_19"
"30182";"Reg_76_19"
"30183";"Reg_76_19"
"30184";"Reg_76_19"
"30185";"Reg_I3_27"
"30186";"Reg_I3_27"
"30187";"Reg_I3_38"
"30188";"Reg_76_19"
"30189";"Reg_I3_30"
"30190";"Reg_I3_4"
